field.latitude,field.longitude,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.covariance0,field.twist.covariance0,,,,%time 
47.1160405,-88.5501996,0.048,-0.028,0.004624,0.004624,,,,1.76E+18
47.1160404,-88.5501994,0.124,-0.072,0.006084,0.006084,,,,1.76E+18
47.1160403,-88.5501992,0.094,-0.09,0.005041,0.005041,,,,1.76E+18
47.1160402,-88.5501991,0.138,-0.113,0.005625,0.005625,,,,1.76E+18
47.1160399,-88.5501987,0.198,-0.165,0.006241,0.006241,,,,1.76E+18
47.1160398,-88.5501985,0.148,-0.077,0.005041,0.005041,,,,1.76E+18
47.1160396,-88.5501983,0.179,-0.143,0.006561,0.006561,,,,1.76E+18
47.1160395,-88.5501981,0.137,-0.106,0.007056,0.007056,,,,1.76E+18
47.1160394,-88.550198,0.083,-0.004,0.004624,0.004624,,,,1.76E+18
47.1160394,-88.5501981,-0.017,-0.04,0.006241,0.006241,,,,1.76E+18
47.1160395,-88.550198,0.031,0.023,0.004489,0.004489,,,,1.76E+18
47.1160396,-88.550198,-0.025,0.04,0.005476,0.005476,,,,1.76E+18
47.1160397,-88.550198,-0.029,-0.084,0.005184,0.005184,,,,1.76E+18
47.1160397,-88.5501979,-0.024,0.149,0.006084,0.006084,,,,1.76E+18
47.1160396,-88.5501977,0.06,0.019,0.003249,0.003249,,,,1.76E+18
47.1160395,-88.5501974,0.228,-0.111,0.005329,0.005329,,,,1.76E+18
47.1160395,-88.5501969,0.397,-0.028,0.003364,0.003364,,,,1.76E+18
47.1160395,-88.5501963,0.433,-0.107,0.003721,0.003721,,,,1.76E+18
47.1160393,-88.5501958,0.282,-0.046,0.0036,0.0036,,,,1.76E+18
47.1160392,-88.5501956,0.136,-0.099,0.003844,0.003844,,,,1.76E+18
47.116039,-88.5501953,0.121,-0.271,0.006889,0.006889,,,,1.76E+18
47.1160387,-88.5501951,0.05,-0.346,0.007569,0.007569,,,,1.76E+18
47.1160385,-88.5501949,0.195,-0.308,0.007569,0.007569,,,,1.76E+18
47.1160379,-88.5501945,0.227,-0.293,0.009604,0.009604,,,,1.76E+18
47.1160378,-88.5501942,0.227,-0.169,0.007225,0.007225,,,,1.76E+18
47.1160374,-88.5501936,0.197,-0.183,0.01,0.01,,,,1.76E+18
47.1160373,-88.5501933,0.195,-0.057,0.0049,0.0049,,,,1.76E+18
47.1160374,-88.5501931,0.059,0.095,0.003969,0.003969,,,,1.76E+18
47.1160375,-88.550193,0.133,0.084,0.002704,0.002704,,,,1.76E+18
47.1160377,-88.5501932,-0.078,0.167,0.007569,0.007569,,,,1.76E+18
47.1160379,-88.5501935,-0.233,0.265,0.007396,0.007396,,,,1.76E+18
47.1160381,-88.550194,-0.302,0.145,0.006084,0.006084,,,,1.76E+18
47.1160382,-88.5501948,-0.401,0.025,0.004624,0.004624,,,,1.76E+18
47.1160381,-88.5501953,-0.321,-0.084,0.003364,0.003364,,,,1.76E+18
47.116038,-88.5501959,-0.261,-0.006,0.003969,0.003969,,,,1.76E+18
47.1160378,-88.5501961,-0.131,-0.18,0.004356,0.004356,,,,1.76E+18
47.1160376,-88.550196,0.127,-0.211,0.007225,0.007225,,,,1.76E+18
47.1160375,-88.5501956,0.389,-0.166,0.005184,0.005184,,,,1.76E+18
47.1160374,-88.550195,0.509,-0.145,0.004489,0.004489,,,,1.76E+18
47.1160374,-88.5501939,0.566,0.055,0.0036,0.0036,,,,1.76E+18
47.1160373,-88.5501926,0.422,0.077,0.0036,0.0036,,,,1.76E+18
47.1160369,-88.5501916,0.397,-0.184,0.007569,0.007569,,,,1.76E+18
47.1160366,-88.550191,0.25,-0.146,0.009025,0.009025,,,,1.76E+18
47.1160368,-88.5501908,0.193,0.133,0.004096,0.004096,,,,1.76E+18
47.1160369,-88.5501904,0.218,0.083,0.0036,0.0036,,,,1.76E+18
47.116037,-88.5501902,0.026,0.079,0.0064,0.0064,,,,1.76E+18
47.1160371,-88.5501901,0.139,0.109,0.003249,0.003249,,,,1.76E+18
47.1160372,-88.5501899,0.139,0.085,0.002916,0.002916,,,,1.76E+18
47.1160372,-88.5501898,0.048,0.084,0.004624,0.004624,,,,1.76E+18
47.1160374,-88.5501898,0.053,0.159,0.005929,0.005929,,,,1.76E+18
47.1160376,-88.5501896,0.126,0.202,0.004225,0.004225,,,,1.76E+18
47.1160376,-88.5501893,0.23,0.086,0.0025,0.0025,,,,1.76E+18
47.1160378,-88.550189,0.176,0.07,0.002401,0.002401,,,,1.76E+18
47.1160378,-88.5501887,0.212,-0.021,0.003025,0.003025,,,,1.76E+18
47.1160377,-88.5501886,0.085,-0.065,0.005625,0.005625,,,,1.76E+18
47.1160377,-88.5501884,0.044,-0.074,0.007396,0.007396,,,,1.76E+18
47.1160376,-88.5501884,-0.008,-0.092,0.0064,0.0064,,,,1.76E+18
47.1160376,-88.5501885,-0.007,0.045,0.007225,0.007225,,,,1.76E+18
47.1160376,-88.5501885,0.075,0.09,0.004356,0.004356,,,,1.76E+18
47.1160378,-88.5501885,0.033,0.173,0.006241,0.006241,,,,1.76E+18
47.1160381,-88.5501886,-0.072,0.334,0.007396,0.007396,,,,1.76E+18
47.1160385,-88.5501886,-0.082,0.319,0.006889,0.006889,,,,1.76E+18
47.116039,-88.5501889,-0.213,0.461,0.0081,0.0081,,,,1.76E+18
47.1160395,-88.5501893,-0.338,0.505,0.008281,0.008281,,,,1.76E+18
47.1160401,-88.5501898,-0.372,0.421,0.007921,0.007921,,,,1.76E+18
47.1160403,-88.5501902,-0.346,0.292,0.007225,0.007225,,,,1.76E+18
47.1160403,-88.5501906,-0.187,-0.076,0.003481,0.003481,,,,1.76E+18
47.1160401,-88.5501908,-0.1,-0.132,0.005776,0.005776,,,,1.76E+18
47.1160399,-88.5501906,0.086,-0.267,0.009604,0.009604,,,,1.76E+18
47.1160391,-88.5501897,0.563,-0.381,0.007569,0.007569,,,,1.76E+18
47.1160389,-88.5501889,0.532,-0.183,0.005625,0.005625,,,,1.76E+18
47.1160386,-88.5501877,0.841,-0.42,0.006241,0.006241,,,,1.76E+18
47.1160381,-88.5501866,0.803,-0.494,0.007056,0.007056,,,,1.76E+18
47.1160375,-88.5501855,0.784,-0.428,0.005929,0.005929,,,,1.76E+18
47.1160369,-88.5501847,0.612,-0.639,0.007056,0.007056,,,,1.76E+18
47.1160361,-88.5501839,0.221,-0.634,0.009216,0.009216,,,,1.76E+18
47.1160355,-88.550184,-0.063,-0.621,0.006241,0.006241,,,,1.76E+18
47.1160347,-88.550184,-0.016,-0.96,0.0064,0.0064,,,,1.76E+18
47.1160339,-88.5501846,-0.456,-0.749,0.004225,0.004225,,,,1.76E+18
47.1160331,-88.5501851,-0.339,-0.813,0.005476,0.005476,,,,1.76E+18
47.1160324,-88.5501854,-0.219,-0.793,0.006241,0.006241,,,,1.76E+18
47.1160316,-88.5501858,-0.18,-0.827,0.005929,0.005929,,,,1.76E+18
47.1160308,-88.5501859,-0.168,-0.711,0.005476,0.005476,,,,1.76E+18
47.1160301,-88.5501862,-0.198,-0.776,0.005476,0.005476,,,,1.76E+18
47.1160294,-88.5501863,-0.108,-0.629,0.006241,0.006241,,,,1.76E+18
47.1160289,-88.5501865,-0.1,-0.468,0.0064,0.0064,,,,1.76E+18
47.1160284,-88.5501867,-0.049,-0.503,0.006889,0.006889,,,,1.76E+18
47.116028,-88.5501867,-0.072,-0.459,0.006561,0.006561,,,,1.76E+18
47.1160276,-88.5501865,-0.029,-0.381,0.006724,0.006724,,,,1.76E+18
47.1160272,-88.5501866,-0.081,-0.382,0.006084,0.006084,,,,1.76E+18
47.1160268,-88.5501866,0.035,-0.452,0.007225,0.007225,,,,1.76E+18
47.1160266,-88.5501866,0.054,-0.252,0.007225,0.007225,,,,1.76E+18
47.1160263,-88.5501865,0.004,-0.198,0.0064,0.0064,,,,1.76E+18
47.1160262,-88.5501865,0.02,-0.148,0.006724,0.006724,,,,1.76E+18
47.1160261,-88.5501864,0.031,-0.087,0.006889,0.006889,,,,1.76E+18
47.116026,-88.5501864,0.011,-0.072,0.006241,0.006241,,,,1.76E+18
47.116026,-88.5501865,-0.067,-0.03,0.002916,0.002916,,,,1.76E+18
47.116026,-88.5501865,0.009,-0.093,0.006889,0.006889,,,,1.76E+18
47.1160259,-88.5501866,-0.035,0.013,0.004624,0.004624,,,,1.76E+18
47.116026,-88.5501866,0.001,0.057,0.004624,0.004624,,,,1.76E+18
47.116026,-88.5501866,-0.016,0.032,0.004624,0.004624,,,,1.76E+18
47.116026,-88.5501867,-0.024,0.019,0.004225,0.004225,,,,1.76E+18
47.1160261,-88.5501867,0.006,0.034,0.004761,0.004761,,,,1.76E+18
47.1160261,-88.5501868,-0.082,0.06,0.005776,0.005776,,,,1.76E+18
47.1160259,-88.5501868,-0.028,-0.128,0.006561,0.006561,,,,1.76E+18
47.1160259,-88.5501869,-0.016,0.023,0.004489,0.004489,,,,1.76E+18
47.1160259,-88.5501869,-0.069,-0.038,0.004096,0.004096,,,,1.76E+18
47.1160259,-88.5501868,0.039,0.014,0.003721,0.003721,,,,1.76E+18
47.116026,-88.5501868,-0.009,0.074,0.007225,0.007225,,,,1.76E+18
47.116026,-88.5501868,0.013,0.017,0.005776,0.005776,,,,1.76E+18
47.116026,-88.5501868,0.023,0.053,0.005476,0.005476,,,,1.76E+18
47.1160261,-88.5501868,0.01,0.049,0.006561,0.006561,,,,1.76E+18
47.1160261,-88.5501869,-0.004,0.038,0.006889,0.006889,,,,1.76E+18
47.1160261,-88.5501869,0.022,-0.089,0.008281,0.008281,,,,1.76E+18
47.1160261,-88.5501869,-0.027,-0.009,0.0049,0.0049,,,,1.76E+18
47.1160261,-88.5501869,0.013,0.019,0.003969,0.003969,,,,1.76E+18
47.1160262,-88.5501868,0.055,0.028,0.004096,0.004096,,,,1.76E+18
47.1160262,-88.5501868,-0.027,-0.064,0.006724,0.006724,,,,1.76E+18
47.1160262,-88.5501869,0.023,-0.075,0.007569,0.007569,,,,1.76E+18
47.1160262,-88.5501868,0.023,0.065,0.006889,0.006889,,,,1.76E+18
47.1160262,-88.5501868,-0.054,-0.027,0.005041,0.005041,,,,1.76E+18
47.1160262,-88.5501868,0.021,0.012,0.004761,0.004761,,,,1.76E+18
47.1160262,-88.5501868,-0.003,0.014,0.007921,0.007921,,,,1.76E+18
47.1160262,-88.5501868,0.001,-0.004,0.006561,0.006561,,,,1.76E+18
47.1160262,-88.5501868,0.028,-0.024,0.006724,0.006724,,,,1.76E+18
47.1160261,-88.5501868,-0.003,-0.022,0.007056,0.007056,,,,1.76E+18
47.1160262,-88.5501868,0,0.014,0.0049,0.0049,,,,1.76E+18
47.1160262,-88.5501868,0.011,0.013,0.006084,0.006084,,,,1.76E+18
47.1160261,-88.5501868,0.023,-0.008,0.006084,0.006084,,,,1.76E+18
47.1160261,-88.5501868,0.024,-0.028,0.007396,0.007396,,,,1.76E+18
47.1160262,-88.5501868,-0.024,-0.002,0.005041,0.005041,,,,1.76E+18
47.1160261,-88.5501868,0.006,-0.033,0.007921,0.007921,,,,1.76E+18
47.1160261,-88.5501868,-0.005,-0.055,0.0081,0.0081,,,,1.76E+18
47.116026,-88.5501867,-0.014,-0.055,0.007056,0.007056,,,,1.76E+18
47.116026,-88.5501867,0.032,-0.038,0.005184,0.005184,,,,1.76E+18
47.116026,-88.5501867,0.021,0.042,0.004761,0.004761,,,,1.76E+18
47.1160261,-88.5501867,-0.047,0.074,0.0081,0.0081,,,,1.76E+18
47.1160261,-88.5501868,0.001,0.01,0.003364,0.003364,,,,1.76E+18
47.116026,-88.5501867,0.004,-0.179,0.007396,0.007396,,,,1.76E+18
47.1160257,-88.5501866,0.06,-0.35,0.007225,0.007225,,,,1.76E+18
47.1160256,-88.5501865,0.079,-0.132,0.006561,0.006561,,,,1.76E+18
47.1160255,-88.5501864,0.068,-0.092,0.005776,0.005776,,,,1.76E+18
47.1160253,-88.5501864,0.037,-0.17,0.006561,0.006561,,,,1.76E+18
47.1160252,-88.5501863,0.097,-0.199,0.007396,0.007396,,,,1.76E+18
47.1160251,-88.5501862,0.018,-0.034,0.004761,0.004761,,,,1.76E+18
47.1160251,-88.5501862,0.006,0.008,0.002704,0.002704,,,,1.76E+18
47.1160252,-88.5501863,-0.031,0.042,0.007396,0.007396,,,,1.76E+18
47.1160253,-88.5501864,-0.031,0.086,0.007921,0.007921,,,,1.76E+18
47.1160253,-88.5501864,-0.077,0.082,0.006724,0.006724,,,,1.76E+18
47.1160254,-88.5501864,-0.013,0.134,0.007056,0.007056,,,,1.76E+18
47.1160256,-88.5501865,0.01,0.085,0.007056,0.007056,,,,1.76E+18
47.1160256,-88.5501865,-0.04,0.066,0.006241,0.006241,,,,1.76E+18
47.1160257,-88.5501866,0.024,0.073,0.005476,0.005476,,,,1.76E+18
47.1160257,-88.5501866,0.006,0.027,0.003481,0.003481,,,,1.76E+18
47.1160258,-88.5501867,-0.027,0.044,0.005929,0.005929,,,,1.76E+18
47.1160258,-88.5501867,0.014,-0.021,0.003481,0.003481,,,,1.76E+18
47.1160257,-88.5501867,0.012,-0.005,0.005184,0.005184,,,,1.76E+18
47.1160257,-88.5501868,-0.064,-0.007,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501868,0.005,-0.051,0.005776,0.005776,,,,1.76E+18
47.1160257,-88.5501869,-0.058,0.067,0.006561,0.006561,,,,1.76E+18
47.1160257,-88.5501869,-0.034,-0.03,0.003136,0.003136,,,,1.76E+18
47.1160257,-88.5501869,0.011,-0.047,0.007056,0.007056,,,,1.76E+18
47.1160257,-88.5501869,-0.016,0.07,0.005329,0.005329,,,,1.76E+18
47.1160257,-88.5501869,0.001,0.004,0.002601,0.002601,,,,1.76E+18
47.1160258,-88.550187,-0.025,0.034,0.005625,0.005625,,,,1.76E+18
47.1160257,-88.5501868,-0.019,0.024,0.0036,0.0036,,,,1.76E+18
47.1160256,-88.5501868,-0.022,-0.075,0.005625,0.005625,,,,1.76E+18
47.1160257,-88.5501868,0.018,0.063,0.0049,0.0049,,,,1.76E+18
47.1160257,-88.5501867,0.057,0.009,0.004096,0.004096,,,,1.76E+18
47.1160257,-88.5501867,0.024,0.067,0.005184,0.005184,,,,1.76E+18
47.1160257,-88.5501867,0.026,-0.054,0.0049,0.0049,,,,1.76E+18
47.1160256,-88.5501867,-0.029,-0.058,0.0049,0.0049,,,,1.76E+18
47.1160257,-88.5501867,0.001,0.068,0.006084,0.006084,,,,1.76E+18
47.1160257,-88.5501867,0.019,0.014,0.004356,0.004356,,,,1.76E+18
47.1160257,-88.5501866,-0.024,-0.003,0.004489,0.004489,,,,1.76E+18
47.1160257,-88.5501865,-0.003,0.007,0.002916,0.002916,,,,1.76E+18
47.1160258,-88.5501865,0.014,0.022,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501866,0.007,-0.02,0.006084,0.006084,,,,1.76E+18
47.1160258,-88.5501865,0.003,0.003,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501865,0.002,0.026,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501866,-0.045,0.02,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501866,0.013,0.023,0.004624,0.004624,,,,1.76E+18
47.1160258,-88.5501865,0.003,-0.007,0.005929,0.005929,,,,1.76E+18
47.1160258,-88.5501866,-0.008,0.018,0.005184,0.005184,,,,1.76E+18
47.1160258,-88.5501865,0.019,-0.02,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501866,0.024,-0.016,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501866,0.032,-0.005,0.002916,0.002916,,,,1.76E+18
47.1160257,-88.5501866,0.013,-0.037,0.005329,0.005329,,,,1.76E+18
47.1160257,-88.5501866,0.037,0.043,0.004489,0.004489,,,,1.76E+18
47.1160258,-88.5501866,0.021,0,0.003136,0.003136,,,,1.76E+18
47.1160257,-88.5501866,-0.021,-0.065,0.005476,0.005476,,,,1.76E+18
47.1160258,-88.5501866,0.042,0.044,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501866,-0.068,-0.03,0.004225,0.004225,,,,1.76E+18
47.1160257,-88.5501868,-0.04,0.038,0.006084,0.006084,,,,1.76E+18
47.1160256,-88.5501868,0.006,0.023,0.002809,0.002809,,,,1.76E+18
47.1160257,-88.5501869,0.017,-0.055,0.005929,0.005929,,,,1.76E+18
47.1160257,-88.5501869,0.042,0.046,0.0036,0.0036,,,,1.76E+18
47.1160257,-88.5501867,0.021,0.004,0.003721,0.003721,,,,1.76E+18
47.1160257,-88.5501867,0.038,-0.049,0.005625,0.005625,,,,1.76E+18
47.1160257,-88.5501867,0.044,-0.023,0.004356,0.004356,,,,1.76E+18
47.1160257,-88.5501867,0.025,-0.013,0.004624,0.004624,,,,1.76E+18
47.1160257,-88.5501867,-0.017,-0.01,0.002601,0.002601,,,,1.76E+18
47.1160257,-88.5501866,0.044,0.013,0.003481,0.003481,,,,1.76E+18
47.1160257,-88.5501865,-0.009,-0.002,0.002401,0.002401,,,,1.76E+18
47.1160257,-88.5501866,0.002,-0.01,0.002809,0.002809,,,,1.76E+18
47.1160257,-88.5501866,0.008,-0.012,0.004096,0.004096,,,,1.76E+18
47.1160257,-88.5501866,0.007,0.001,0.0049,0.0049,,,,1.76E+18
47.1160257,-88.5501866,-0.01,0.022,0.006561,0.006561,,,,1.76E+18
47.1160257,-88.5501866,0.001,0.005,0.003721,0.003721,,,,1.76E+18
47.1160257,-88.5501867,0.025,0.032,0.003969,0.003969,,,,1.76E+18
47.1160257,-88.5501867,-0.024,-0.024,0.003969,0.003969,,,,1.76E+18
47.1160257,-88.5501868,0.001,0.011,0.003844,0.003844,,,,1.76E+18
47.1160258,-88.5501868,-0.055,0.044,0.006241,0.006241,,,,1.76E+18
47.1160258,-88.5501869,0.007,-0.034,0.004624,0.004624,,,,1.76E+18
47.1160258,-88.5501869,-0.016,0.019,0.005625,0.005625,,,,1.76E+18
47.1160258,-88.5501869,0.02,0.013,0.002704,0.002704,,,,1.76E+18
47.1160258,-88.5501869,-0.022,-0.012,0.003025,0.003025,,,,1.76E+18
47.1160258,-88.5501868,0.04,-0.016,0.004489,0.004489,,,,1.76E+18
47.1160258,-88.5501869,0.003,0.004,0.003364,0.003364,,,,1.76E+18
47.1160258,-88.5501869,-0.003,0.008,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501868,0.003,0.008,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501868,0.003,0.006,0.003249,0.003249,,,,1.76E+18
47.1160258,-88.5501867,0.02,-0.036,0.006241,0.006241,,,,1.76E+18
47.1160258,-88.5501867,0.033,0.018,0.003249,0.003249,,,,1.76E+18
47.1160259,-88.5501867,-0.027,-0.014,0.002704,0.002704,,,,1.76E+18
47.1160259,-88.5501867,-0.008,-0.013,0.003844,0.003844,,,,1.76E+18
47.1160258,-88.5501867,0,-0.002,0.003481,0.003481,,,,1.76E+18
47.1160259,-88.5501868,0.003,0.006,0.003249,0.003249,,,,1.76E+18
47.1160258,-88.5501867,-0.014,0.01,0.005476,0.005476,,,,1.76E+18
47.1160258,-88.5501867,-0.004,0.014,0.0064,0.0064,,,,1.76E+18
47.1160258,-88.5501867,-0.01,-0.003,0.002209,0.002209,,,,1.76E+18
47.1160258,-88.5501867,0.021,-0.04,0.006241,0.006241,,,,1.76E+18
47.1160258,-88.5501867,-0.004,-0.033,0.005776,0.005776,,,,1.76E+18
47.1160258,-88.5501867,0.012,-0.012,0.003481,0.003481,,,,1.76E+18
47.1160258,-88.5501866,-0.031,0.017,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501866,0.022,-0.004,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501867,0.007,0.007,0.003249,0.003249,,,,1.76E+18
47.1160258,-88.5501867,0.007,-0.001,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501867,-0.004,0.016,0.006241,0.006241,,,,1.76E+18
47.1160259,-88.5501867,0.003,-0.029,0.006084,0.006084,,,,1.76E+18
47.1160258,-88.5501867,-0.001,0.02,0.006084,0.006084,,,,1.76E+18
47.1160258,-88.5501866,-0.02,-0.007,0.003136,0.003136,,,,1.76E+18
47.1160259,-88.5501866,0.023,0.006,0.003481,0.003481,,,,1.76E+18
47.1160259,-88.5501866,0.013,-0.007,0.003969,0.003969,,,,1.76E+18
47.1160259,-88.5501866,-0.007,0.017,0.005625,0.005625,,,,1.76E+18
47.1160258,-88.5501866,0.021,0.013,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501867,-0.009,-0.017,0.004356,0.004356,,,,1.76E+18
47.1160258,-88.5501867,0.001,-0.002,0.003136,0.003136,,,,1.76E+18
47.1160258,-88.5501867,0.02,-0.006,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501866,0.033,-0.034,0.0049,0.0049,,,,1.76E+18
47.1160258,-88.5501866,-0.005,-0.018,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501866,0.002,0.015,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501866,0.008,-0.051,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501866,-0.006,-0.01,0.003136,0.003136,,,,1.76E+18
47.1160258,-88.5501866,0.011,-0.025,0.005184,0.005184,,,,1.76E+18
47.1160258,-88.5501866,0.004,-0.027,0.005329,0.005329,,,,1.76E+18
47.1160258,-88.5501866,0.008,-0.013,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501866,-0.009,0.042,0.005329,0.005329,,,,1.76E+18
47.1160258,-88.5501866,0.007,-0.036,0.005476,0.005476,,,,1.76E+18
47.1160258,-88.5501866,-0.002,-0.001,0.003844,0.003844,,,,1.76E+18
47.1160258,-88.5501866,-0.01,0.015,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501866,0.005,0.006,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501866,0.001,-0.012,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501866,-0.006,0.034,0.005625,0.005625,,,,1.76E+18
47.1160258,-88.5501866,0.021,0.02,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501867,-0.037,-0.013,0.002809,0.002809,,,,1.76E+18
47.1160258,-88.5501867,-0.013,0.017,0.003249,0.003249,,,,1.76E+18
47.1160258,-88.5501867,0.008,-0.016,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501867,-0.012,0.003,0.002916,0.002916,,,,1.76E+18
47.1160258,-88.5501867,0.006,-0.027,0.005476,0.005476,,,,1.76E+18
47.1160258,-88.5501867,0.013,-0.008,0.003844,0.003844,,,,1.76E+18
47.1160257,-88.5501867,-0.009,-0.025,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501867,0.006,-0.014,0.003844,0.003844,,,,1.76E+18
47.1160258,-88.5501867,0.011,-0.004,0.002704,0.002704,,,,1.76E+18
47.1160258,-88.5501867,-0.01,0.03,0.005625,0.005625,,,,1.76E+18
47.1160258,-88.5501867,0.015,-0.008,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501867,0.001,0,0.005329,0.005329,,,,1.76E+18
47.1160258,-88.5501867,-0.002,0.002,0.005476,0.005476,,,,1.76E+18
47.1160258,-88.5501867,-0.005,0.004,0.003249,0.003249,,,,1.76E+18
47.1160258,-88.5501867,0.014,-0.006,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501867,-0.007,0.013,0.005184,0.005184,,,,1.76E+18
47.1160258,-88.5501867,0.009,-0.021,0.005476,0.005476,,,,1.76E+18
47.1160258,-88.5501867,-0.018,0.032,0.005329,0.005329,,,,1.76E+18
47.1160258,-88.5501867,0.014,-0.001,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501867,-0.001,0.016,0.005625,0.005625,,,,1.76E+18
47.1160257,-88.5501867,-0.013,-0.017,0.003844,0.003844,,,,1.76E+18
47.1160257,-88.5501866,0.022,0.005,0.002601,0.002601,,,,1.76E+18
47.1160258,-88.5501867,0,0.005,0.003364,0.003364,,,,1.76E+18
47.1160257,-88.5501867,-0.012,-0.003,0.0025,0.0025,,,,1.76E+18
47.1160257,-88.5501866,0.031,-0.016,0.004489,0.004489,,,,1.76E+18
47.1160257,-88.5501867,-0.011,0.001,0.002809,0.002809,,,,1.76E+18
47.1160257,-88.5501867,0.013,-0.018,0.005329,0.005329,,,,1.76E+18
47.1160257,-88.5501867,0.007,-0.005,0.003844,0.003844,,,,1.76E+18
47.1160257,-88.5501866,-0.015,-0.001,0.0025,0.0025,,,,1.76E+18
47.1160258,-88.5501867,-0.004,-0.02,0.003844,0.003844,,,,1.76E+18
47.1160258,-88.5501867,-0.001,0.013,0.0049,0.0049,,,,1.76E+18
47.1160258,-88.5501867,-0.001,-0.007,0.005184,0.005184,,,,1.76E+18
47.1160258,-88.5501867,0.007,-0.016,0.005776,0.005776,,,,1.76E+18
47.1160258,-88.5501867,0.007,-0.005,0.0049,0.0049,,,,1.76E+18
47.1160258,-88.5501867,0.003,0.005,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501866,0.002,-0.033,0.005625,0.005625,,,,1.76E+18
47.1160258,-88.5501866,-0.01,-0.035,0.004489,0.004489,,,,1.76E+18
47.1160258,-88.5501866,-0.003,0.004,0.004225,0.004225,,,,1.76E+18
47.1160257,-88.5501866,-0.002,-0.006,0.004624,0.004624,,,,1.76E+18
47.1160258,-88.5501866,-0.004,-0.001,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501866,0.007,-0.01,0.005184,0.005184,,,,1.76E+18
47.1160258,-88.5501866,-0.012,0.026,0.005776,0.005776,,,,1.76E+18
47.1160258,-88.5501866,0.016,0.004,0.002809,0.002809,,,,1.76E+18
47.1160258,-88.5501866,0.019,-0.004,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501866,-0.004,-0.011,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501866,0.016,0.011,0.003025,0.003025,,,,1.76E+18
47.1160258,-88.5501866,-0.001,-0.039,0.004761,0.004761,,,,1.76E+18
47.1160258,-88.5501866,-0.007,0.017,0.006241,0.006241,,,,1.76E+18
47.1160258,-88.5501867,-0.003,-0.019,0.005041,0.005041,,,,1.76E+18
47.1160258,-88.5501867,0.007,-0.009,0.003364,0.003364,,,,1.76E+18
47.1160258,-88.5501867,0.009,-0.009,0.003249,0.003249,,,,1.76E+18
47.1160258,-88.5501867,-0.005,0,0.004356,0.004356,,,,1.76E+18
47.1160258,-88.5501867,0.011,-0.004,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501867,0.007,0.016,0.004225,0.004225,,,,1.76E+18
47.1160258,-88.5501867,-0.007,0.04,0.005776,0.005776,,,,1.76E+18
47.1160258,-88.5501866,-0.002,0.007,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501867,0.002,-0.01,0.0049,0.0049,,,,1.76E+18
47.1160258,-88.5501867,0.009,0.008,0.003364,0.003364,,,,1.76E+18
47.1160258,-88.5501867,0.001,0.007,0.003136,0.003136,,,,1.76E+18
47.1160258,-88.5501866,0.01,0.023,0.004624,0.004624,,,,1.76E+18
47.1160258,-88.5501867,0.009,0.006,0.002916,0.002916,,,,1.76E+18
47.1160258,-88.5501867,0.006,-0.02,0.005329,0.005329,,,,1.76E+18
47.1160258,-88.5501867,0.01,-0.004,0.003721,0.003721,,,,1.76E+18
47.1160258,-88.5501867,0.003,-0.011,0.004096,0.004096,,,,1.76E+18
47.1160258,-88.5501867,-0.007,-0.012,0.003969,0.003969,,,,1.76E+18
47.1160258,-88.5501867,0.018,-0.009,0.003481,0.003481,,,,1.76E+18
47.1160258,-88.5501867,-0.019,0.033,0.004761,0.004761,,,,1.76E+18
47.1160258,-88.5501867,0.011,0.025,0.004489,0.004489,,,,1.76E+18
